Data;Número;Histórico;Débito;Tipo;Histórico separado
22/07/2019;1003;PAGAMENTO DE DUPLICATA REF. NF Nº  414559 FOR. ASL COM ATACADISTA DE  ALIMENTOS LTDA ;854.05;1;414559
22/07/2019;1003;PAGAMENTO DE DUPLICATA REF. NF Nº  414559 FOR. ASL COM ATACADISTA DE  ALIMENTOS LTDA ;86.06;1;414559
06/08/2019;1003;PAGAMENTO DE DUPLICATA REF. NF Nº  417944 FOR. ASL COM ATACADISTA DE  ALIMENTOS LTDA ;320.21;1;417944
06/08/2019;1003;PAGAMENTO DE DUPLICATA REF. NF Nº  417944 FOR. ASL COM ATACADISTA DE  ALIMENTOS LTDA ;58.5;1;417944
19/08/2019;1003;PAGAMENTO DE DUPLICATA REF. NF Nº  420680 FOR. ASL COM ATACADISTA DE  ALIMENTOS LTDA ;947.91;1;420680
19/08/2019;1003;PAGAMENTO DE DUPLICATA REF. NF Nº  420680 FOR. ASL COM ATACADISTA DE  ALIMENTOS LTDA ;60.3;1;420680
26/08/2019;1003;PAGAMENTO DE DUPLICATA REF. NF Nº  422585 FOR. ASL COM ATACADISTA DE  ALIMENTOS LTDA ;634.6;1;422585
10/09/2019;1003;PAGAMENTO DE DUPLICATA REF. NF Nº  425119 FOR. ASL COM ATACADISTA DE  ALIMENTOS LTDA ;338.08;1;425119
23/09/2019;1003;PAGAMENTO DE DUPLICATA REF. NF Nº  428977 FOR. ASL COM ATACADISTA DE  ALIMENTOS LTDA ;985.74;1;428977
23/09/2019;1003;PAGAMENTO DE DUPLICATA REF. NF Nº  428977 FOR. ASL COM ATACADISTA DE  ALIMENTOS LTDA ;80.0;1;428977
07/10/2019;1003;PAGAMENTO DE DUPLICATA REF. NF Nº  431267 FOR. ASL COM ATACADISTA DE  ALIMENTOS LTDA ;671.31;1;431267
07/10/2019;1003;PAGAMENTO DE DUPLICATA REF. NF Nº  431267 FOR. ASL COM ATACADISTA DE  ALIMENTOS LTDA ;54.9;1;431267
15/10/2019;1003;DEVOLUÇÃO DE COMPRAS CONF. NF.  4798 FOR. ASL COM ATACADISTA DE  ALIMENTOS LTDA ;100.75;0;4798
21/10/2019;1003;PAGAMENTO DE DUPLICATA REF. NF Nº  434545 FOR. ASL COM ATACADISTA DE  ALIMENTOS LTDA ;273.68;1;434545
11/11/2019;1003;DEVOLUÇÃO DE COMPRAS CONF. NF.  4812 FOR. ASL COM ATACADISTA DE  ALIMENTOS LTDA ;74.63;0;4812
11/11/2019;1003;DEVOLUÇÃO DE COMPRAS CONF. NF.  4812 FOR. ASL COM ATACADISTA DE  ALIMENTOS LTDA ;9.12;0;4812
13/12/2018;1006;PAGAMENTO À VISTA CONF NF Nº  2627  FOR AMILTON ARAUJO TAVARES;830.0;2;2627
22/10/2018;1007;PAGAMENTO DE DUPLICATA REF. NF Nº  415641 FOR. AGROFRIOS COM DE FRIOS E  HORT. ;3807.0;1;415641
19/11/2018;1007;PAGAMENTO DE DUPLICATA REF. NF Nº  420182 FOR. AGROFRIOS COM DE FRIOS E  HORT. ;2217.0;1;420182
17/12/2018;1007;PAGAMENTO DE DUPLICATA REF. NF Nº  424438 FOR. AGROFRIOS COM DE FRIOS E  HORT. ;3023.5;1;424438
07/01/2019;1007;PAGAMENTO DE DUPLICATA REF. NF Nº  427615 FOR. AGROFRIOS COM DE FRIOS E  HORT. ;3767.51;1;427615
14/01/2019;1007;PAGAMENTO DE DUPLICATA REF. NF Nº  428768 FOR. AGROFRIOS COM DE FRIOS E  HORT. ;861.45;1;428768
14/01/2019;1007;PAGAMENTO DE DUPLICATA REF. NF Nº  428768 FOR. AGROFRIOS COM DE FRIOS E  HORT. ;861.45;1;428768
14/01/2019;1007;PAGAMENTO DE DUPLICATA REF. NF Nº  428768 FOR. AGROFRIOS COM DE FRIOS E  HORT. ;861.45;1;428768
14/01/2019;1007;PAGAMENTO DE DUPLICATA REF. NF Nº  428768 FOR. AGROFRIOS COM DE FRIOS E  HORT. ;861.45;1;428768
14/01/2019;1007;PAGAMENTO DE DUPLICATA REF. NF Nº  428768 FOR. AGROFRIOS COM DE FRIOS E  HORT. ;861.45;1;428768
14/01/2019;1007;PAGAMENTO DE DUPLICATA REF. NF Nº  428768 FOR. AGROFRIOS COM DE FRIOS E  HORT. ;861.32;1;428768
11/02/2019;1007;PAGAMENTO DE DUPLICATA REF. NF Nº  432885 FOR. AGROFRIOS COM DE FRIOS E  HORT. ;4700.0;1;432885
18/03/2019;1007;PAGAMENTO DE DUPLICATA REF. NF Nº  438946 FOR. AGROFRIOS COM DE FRIOS E  HORT. ;1243.75;1;438946
08/04/2019;1007;PAGAMENTO DE DUPLICATA REF. NF Nº  440846 FOR. AGROFRIOS COM DE FRIOS E  HORT. ;1602.55;1;440846
08/04/2019;1007;PAGAMENTO DE DUPLICATA REF. NF Nº  441916 FOR. AGROFRIOS COM DE FRIOS E  HORT. ;2422.5;1;441916
09/05/2019;1007;PAGAMENTO À VISTA CONF NF Nº 448395  FOR. AGROFRIOS COM DE FRIOS E HORT. ;81.0;2;448395
03/06/2019;1007;PAGAMENTO DE DUPLICATA REF. NF Nº  449349 FOR. AGROFRIOS COM DE FRIOS E  HORT. ;2165.25;1;449349
10/06/2019;1007;PAGAMENTO DE DUPLICATA REF. NF Nº  450307 FOR. AGROFRIOS COM DE FRIOS E  HORT. ;1470.1;1;450307
15/07/2019;1007;PAGAMENTO DE DUPLICATA REF. NF Nº  454003 FOR. AGROFRIOS COM DE FRIOS E  HORT. ;3147.5;1;454003
06/08/2019;1007;PAGAMENTO DE DUPLICATA REF. NF Nº  456810 FOR. AGROFRIOS COM DE FRIOS E  HORT. ;3016.0;1;456810
12/08/2019;1007;PAGAMENTO DE DUPLICATA REF. NF Nº  457821 FOR. AGROFRIOS COM DE FRIOS E  HORT. ;2226.0;1;457821
26/08/2019;1007;PAGAMENTO DE DUPLICATA REF. NF Nº  459566 FOR. AGROFRIOS COM DE FRIOS E  HORT. ;1492.5;1;459566
23/09/2019;1007;PAGAMENTO DE DUPLICATA REF. NF Nº  463373 FOR. AGROFRIOS COM DE FRIOS E  HORT. ;3466.5;1;463373
30/09/2019;1007;PAGAMENTO DE DUPLICATA REF. NF Nº  464290 FOR. AGROFRIOS COM DE FRIOS E  HORT. ;4426.75;1;464290
30/09/2019;1007;PAGAMENTO DE DUPLICATA REF. NF Nº  465337 FOR. AGROFRIOS COM DE FRIOS E  HORT. ;1756.0;1;465337
03/10/2019;1007;DEVOLUÇÃO DE COMPRAS CONF. NF.  4790 FOR. AGROFRIOS COM DE FRIOS E  HORT. ;252.75;0;4790
08/10/2019;1007;PAGAMENTO DE DUPLICATA REF. NF Nº  466383 FOR. AGROFRIOS COM DE FRIOS E  HORT. ;1800.0;1;466383
22/10/2019;1007;PAGAMENTO DE DUPLICATA REF. NF Nº  467198 FOR. AGROFRIOS COM DE FRIOS E  HORT. ;2240.0;1;467198
13/10/2018;1008;PAGAMENTO À VISTA CONF NF Nº 64 FOR.  AG FRUTAS E VERDURAS;6648.12;2;64
06/11/2018;1008;PAGAMENTO À VISTA CONF NF Nº 66 FOR.  AG FRUTAS E VERDURAS;5209.33;2;66
04/12/2018;1008;PAGAMENTO À VISTA CONF NF Nº 68 FOR.  AG FRUTAS E VERDURAS ;5104.5;2;68
01/03/2019;1008;PAGAMENTO À VISTA CONF NF Nº 72 FOR.  AG FRUTAS E VERDURAS ;7715.4;2;72
18/12/2018;1009;PAGAMENTO DE DUPLICATA REF. NF Nº  10208 FOR. A ABRANTES GADELHA E CIA ;14000.0;1;10208
31/01/2019;1009;PAGAMENTO À VISTA CONF NF Nº  10494  FOR. A ABRANTES GADELHA E CIA ;13400.0;2;10494
31/07/2019;1010;PAGAMENTO À VISTA CONF NF Nº 304  FOR. VIDRACARIA UNIAO LTDA ;8920.0;2;304
10/09/2019;1010;PAGAMENTO À VISTA CONF NF Nº 309  FOR. VIDRACARIA UNIAO LTDA ;10050.0;2;309
31/10/2018;1011;PAGAMENTO À VISTA CONF NF Nº 7209  FOR. TIKO $ TEKA COMERCIO DE  DERIVADOS DO PET LTDA;4686.3;2;7209
30/11/2018;1011;PAGAMENTO À VISTA CONF NF Nº 7276  FOR. TIKO $ TEKA COMERCIO DE  DERIVADOS DO PET LTDA;4785.0;2;7276
03/01/2019;1011;PAGAMENTO À VISTA CONF NF Nº 7357  FOR. TIKO & TEKA COMERCIO DE  DERIVADOS DO PET LTDA ;4340.22;2;7357
31/01/2019;1011;PAGAMENTO À VISTA CONF NF Nº 7445  FOR. TIKO & TEKA COMERCIO DE  DERIVADOS DO PET LTDA ;4377.11;2;7445
31/03/2019;1011;PAGAMENTO À VISTA CONF NF Nº 7578  FOR. TIKO & TEKA COMERCIO DE  DERIVADOS DO PET LTDA ;4816.37;2;7578
07/05/2019;1011;PAGAMENTO À VISTA CONF NF Nº 7648  FOR. TIKO & TEKA COMERCIO DE  DERIVADOS DO PET LTDA ;4582.79;2;7648
31/05/2019;1011;PAGAMENTO À VISTA CONF NF Nº 7724  FOR. TIKO & TEKA COMERCIO DE  DERIVADOS DO PET LTDA ;4248.69;2;7724
04/07/2019;1011;PAGAMENTO À VISTA CONF NF Nº 7801  FOR. TIKO & TEKA COMERCIO DE  DERIVADOS DO PET LTDA ;4137.21;2;7801
31/08/2019;1011;PAGAMENTO À VISTA CONF NF Nº 7942  FOR. TIKO & TEKA COMERCIO DE  DERIVADOS DO PET LTDA ;8135.04;2;7942
07/03/2019;1012;PAGAMENTO DE DUPLICATA REF. NF Nº  10347 FOR. THERMO PRINT ETIQUETAS E  ROT LTDA ;909.0;1;10347
14/03/2019;1012;PAGAMENTO DE DUPLICATA REF. NF Nº  10347 FOR. THERMO PRINT ETIQUETAS E  ROT LTDA ;909.0;1;10347
21/03/2019;1012;PAGAMENTO DE DUPLICATA REF. NF Nº  10347 FOR. THERMO PRINT ETIQUETAS E  ROT LTDA ;909.0;1;10347
24/05/2019;1012;PAGAMENTO DE DUPLICATA REF. NF Nº  11399 FOR. THERMO PRINT ETIQUETAS E  ROT LTDA ;1000.88;1;11399
31/05/2019;1012;PAGAMENTO DE DUPLICATA REF. NF Nº  11399 FOR. THERMO PRINT ETIQUETAS E  ROT LTDA ;1000.88;1;11399
07/06/2019;1012;PAGAMENTO DE DUPLICATA REF. NF Nº  11399 FOR. THERMO PRINT ETIQUETAS E  ROT LTDA ;1000.88;1;11399
08/10/2018;1013;PAGAMENTO À VISTA CONF NF Nº 25244  FOR. TECELAGEM SÃO CRISTOVAO LTDA;360.0;2;25244
15/10/2018;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  102503 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;601.81;1;102503
15/10/2018;1015;DESCONTO OBTIDO CONF. NF Nº 102503  FOR. SOUZA DISTRIBUIDORA COM E REP  LTDA ;0.01;1;102503
15/10/2018;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  102503 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;355.88;1;102503
12/11/2018;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  105634 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;91.46;1;105634
12/11/2018;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  105634 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;69.03;1;105634
02/12/2018;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  107283 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;460.09;1;107283
02/12/2018;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  107283 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;32.0;1;107283
07/01/2019;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  111574 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;365.72;1;111574
07/01/2019;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  111574 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;134.92;1;111574
09/01/2019;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  109996 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;304.33;1;109996
09/01/2019;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  109996 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;106.06;1;109996
23/01/2019;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  113108 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;926.59;1;113108
18/02/2019;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  115647 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;746.23;1;115647
18/02/2019;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  115647 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;67.36;1;115647
06/03/2019;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  117315 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;801.28;1;117315
06/03/2019;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  117315 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;107.3;1;117315
18/03/2019;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  118922 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;119.88;1;118922
02/04/2019;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  120338 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;351.74;1;120338
15/04/2019;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  121873 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;523.9;1;121873
15/04/2019;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  121873 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;232.89;1;121873
29/04/2019;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  123550 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;618.28;1;123550
29/04/2019;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  123550 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;17.27;1;123550
13/05/2019;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  125221 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;565.13;1;125221
13/05/2019;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  125221 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;15.69;1;125221
10/06/2019;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  128173 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;731.47;1;128173
10/06/2019;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  128173 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;37.65;1;128173
25/06/2019;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  129646 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;137.21;1;129646
08/07/2019;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  130996 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;412.23;1;130996
08/07/2019;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  130996 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;32.0;1;130996
06/08/2019;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  133912 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;731.23;1;133912
06/08/2019;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  133912 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;212.82;1;133912
19/08/2019;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  135405 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;517.0;1;135405
02/09/2019;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  136965 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;441.81;1;136965
16/09/2019;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  138479 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;580.06;1;138479
16/09/2019;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  138479 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;85.97;1;138479
22/10/2019;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  142510 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;907.05;1;142510
22/10/2019;1015;PAGAMENTO DE DUPLICATA REF. NF Nº  142510 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;103.24;1;142510
25/10/2018;1016;PAGAMENTO DE DUPLICATA REF. NF Nº  8269 FOR. SERTAO PLAST IND COM  PLASTICOS LTDA ;831.91;1;8269
06/03/2019;1016;PAGAMENTO DE DUPLICATA REF. NF Nº  8892 FOR. SERTAO PLAST IND COM  PLASTICOS LTDA ;779.0;1;8892
29/04/2019;1016;PAGAMENTO DE DUPLICATA REF. NF Nº  9153 FOR. SERTAO PLAST IND COM  PLASTICOS LTDA ;504.17;1;9153
06/08/2019;1016;PAGAMENTO DE DUPLICATA REF. NF Nº  9615 FOR. SERTAO PLAST IND COM  PLASTICOS LTDA ;816.43;1;9615
10/01/2019;1017;PAGAMENTO À VISTA CONF NF Nº 38089  FOR. SABOR DO SERTAO IND E COM DE A  LTDA ;292.2;2;38089
22/07/2019;1017;PAGAMENTO DE DUPLICATA REF. NF Nº  39579 FOR. SABOR DO SERTAO IND E  COM DE A LTDA ;239.76;1;39579
02/09/2019;1017;PAGAMENTO DE DUPLICATA REF. NF Nº  39976 FOR. SABOR DO SERTAO IND E  COM DE A LTDA ;250.92;1;39976
14/10/2019;1017;PAGAMENTO DE DUPLICATA REF. NF Nº  40263 FOR. SABOR DO SERTAO IND E  COM DE A LTDA ;259.17;1;40263
03/10/2018;1019;PAGAMENTO DE DUPLICATA REF. NF Nº  430 FOR. PANVEIGA IND. DE ALIMENTOS  LTDA ;721.76;1;430
16/11/2018;1019;PAGAMENTO DE DUPLICATA REF. NF Nº  624 FOR. PANVEIGA IND. DE ALIMENTOS  LTDA ;597.57;1;624
13/12/2018;1019;PAGAMENTO DE DUPLICATA REF. NF Nº  771 FOR. PANVEIGA IND. DE ALIMENTOS  LTDA ;701.4;1;771
02/01/2019;1019;PAGAMENTO DE DUPLICATA REF. NF Nº  843 FOR. PANVEIGA IND. DE ALIMENTOS  LTDA ;326.78;1;843
06/02/2019;1019;PAGAMENTO DE DUPLICATA REF. NF Nº  938 FOR. PANVEIGA IND. DE ALIMENTOS  LTDA ;506.96;1;938
07/03/2019;1019;PAGAMENTO DE DUPLICATA REF. NF Nº  1091 FOR. PANVEIGA IND. DE ALIMENTOS  LTDA ;132.34;1;1091
07/03/2019;1019;PAGAMENTO DE DUPLICATA REF. NF Nº  1091 FOR. PANVEIGA IND. DE ALIMENTOS  LTDA ;295.22;1;1091
16/04/2019;1019;PAGAMENTO DE DUPLICATA REF. NF Nº  1262 FOR. PANVEIGA IND. DE ALIMENTOS  LTDA ;743.14;1;1262
11/06/2019;1019;PAGAMENTO DE DUPLICATA REF. NF Nº  97 FOR. PANVEIGA IND. DE ALIMENTOS  LTDA ;743.14;1;97
25/07/2019;1019;PAGAMENTO DE DUPLICATA REF. NF Nº  177 FOR. PANVEIGA IND. DE ALIMENTOS  LTDA ;497.82;1;177
22/08/2019;1019;PAGAMENTO DE DUPLICATA REF. NF Nº  235 FOR. PANVEIGA IND. DE ALIMENTOS  LTDA ;682.06;1;235
19/09/2019;1019;PAGAMENTO DE DUPLICATA REF. NF Nº  293 FOR. PANVEIGA IND. DE ALIMENTOS  LTDA ;743.14;1;293
17/10/2019;1019;PAGAMENTO DE DUPLICATA REF. NF Nº  352 FOR. PANVEIGA IND. DE ALIMENTOS  LTDA ;564.99;1;352
25/10/2018;1020;PAGAMENTO DE DUPLICATA REF. NF Nº  318679 FOR. NATGEO COMERCIO E  REPRESENTACOES LTDA ;952.87;1;318679
09/11/2018;1020;PAGAMENTO DE DUPLICATA REF. NF Nº  318679 FOR. NATGEO COMERCIO E  REPRESENTACOES LTDA ;952.87;1;318679
26/11/2018;1020;PAGAMENTO DE DUPLICATA REF. NF Nº  322140 FOR. NATGEO COMERCIO E  REPRESENTACOES LTDA ;1607.76;1;322140
07/12/2018;1020;PAGAMENTO DE DUPLICATA REF. NF Nº  322919 FOR. NATGEO COMERCIO E  REPRESENTACOES LTDA ;610.63;1;322919
09/01/2019;1020;PAGAMENTO DE DUPLICATA REF. NF Nº  326470 FOR. NATGEO COMERCIO E  REPRESENTACOES LTDA ;1624.13;1;326470
09/01/2019;1020;PAGAMENTO DE DUPLICATA REF. NF Nº  326470 FOR. NATGEO COMERCIO E  REPRESENTACOES LTDA ;77.87;1;326470
21/03/2019;1020;DEVOLUÇÃO DE COMPRAS CONF. NF.  4699 FOR. NATGEO COMERCIO E  REPRESENTACOES LTDA ;173.65;0;4699
11/04/2019;1020;PAGAMENTO DE DUPLICATA REF. NF Nº  334850 FOR. NATGEO COMERCIO E  REPRESENTACOES LTDA ;98.24;1;334850
06/07/2019;1020;DEVOLUÇÃO DE COMPRAS CONF. NF.  4754 FOR. NATGEO COMERCIO E  REPRESENTACOES LTDA ;239.29;0;4754
06/07/2019;1020;DEVOLUÇÃO DE COMPRAS CONF. NF.  4754 FOR. NATGEO COMERCIO E  REPRESENTACOES LTDA ;28.8;0;4754
30/09/2019;1020;PAGAMENTO DE DUPLICATA REF. NF Nº  351348 FOR. NATGEO COMERCIO E  REPRESENTACOES LTDA ;86.59;1;351348
11/11/2019;1020;DEVOLUÇÃO DE COMPRAS CONF. NF.  4813 FOR. NATGEO COMERCIO E  REPRESENTACOES LTDA ;84.67;0;4813
23/10/2018;1021;PAGAMENTO DE DUPLICATA REF. NF Nº  138609 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;446.94;1;138609
25/10/2018;1021;PAGAMENTO À VISTA CONF NF Nº 138608  FOR. MAIS COMERCIO DESCARTAVEIS  LTDA ;3823.0;2;138608
25/10/2018;1021;PAGAMENTO À VISTA CONF NF Nº 138607  FOR. MAIS COMERCIO DESCARTAVEIS  LTDA ;1300.0;2;138607
30/10/2018;1021;PAGAMENTO DE DUPLICATA REF. NF Nº  138609 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;446.93;1;138609
30/10/2018;1021;PAGAMENTO À VISTA CONF NF Nº 142878  FOR. MAIS COMERCIO DESCARTAVEIS  LTDA ;2600.0;2;142878
06/11/2018;1021;PAGAMENTO DE DUPLICATA REF. NF Nº  138609 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;446.93;1;138609
08/11/2018;1021;PAGAMENTO À VISTA CONF NF Nº 140315  FOR. MAIS COMERCIO DESCARTAVEIS  LTDA ;1300.0;2;140315
07/12/2018;1021;PAGAMENTO À VISTA CONF NF Nº 144560  FOR. MAIS COMERCIO DESCARTAVEIS  LTDA ;3582.5;2;144560
07/12/2018;1021;PAGAMENTO À VISTA CONF NF Nº 147213  FOR. MAIS COMERCIO DESCARTAVEIS  LTDA ;2600.0;2;147213
07/12/2018;1021;PAGAMENTO À VISTA CONF NF Nº 147214  FOR. MAIS COMERCIO DESCARTAVEIS  LTDA ;2830.0;2;147214
11/12/2018;1021;PAGAMENTO DE DUPLICATA REF. NF Nº  144559 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;307.7;1;144559
13/12/2018;1021;PAGAMENTO À VISTA CONF NF Nº 148109  FOR. MAIS COMERCIO DESCARTAVEIS  LTDA ;1600.0;2;148109
18/12/2018;1021;PAGAMENTO DE DUPLICATA REF. NF Nº  144559 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;307.7;1;144559
21/12/2018;1021;PAGAMENTO À VISTA CONF NF Nº 149358  FOR. MAIS COMERCIO DESCARTAVEIS  LTDA ;3200.0;2;149358
26/12/2018;1021;PAGAMENTO DE DUPLICATA REF. NF Nº  146264 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;252.0;1;146264
28/12/2018;1021;PAGAMENTO À VISTA CONF NF Nº 150429  FOR. MAIS COMERCIO DESCARTAVEIS  LTDA ;975.0;2;150429
02/01/2019;1021;PAGAMENTO DE DUPLICATA REF. NF Nº  147212 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;312.0;1;147212
08/01/2019;1021;PAGAMENTO DE DUPLICATA REF. NF Nº  147212 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;312.0;1;147212
08/01/2019;1021;PAGAMENTO DE DUPLICATA REF. NF Nº  148108 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;186.0;1;148108
15/01/2019;1021;PAGAMENTO DE DUPLICATA REF. NF Nº  148108 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;186.0;1;148108
12/02/2019;1021;PAGAMENTO DE DUPLICATA REF. NF Nº  152668 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;382.4;1;152668
19/02/2019;1021;PAGAMENTO DE DUPLICATA REF. NF Nº  153473 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;406.55;1;153473
19/02/2019;1021;PAGAMENTO DE DUPLICATA REF. NF Nº  152668 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;382.4;1;152668
26/02/2019;1021;PAGAMENTO DE DUPLICATA REF. NF Nº  152668 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;382.4;1;152668
26/02/2019;1021;PAGAMENTO DE DUPLICATA REF. NF Nº  153473 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;406.55;1;153473
26/02/2019;1021;PAGAMENTO DE DUPLICATA REF. NF Nº  154232 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;164.0;1;154232
03/04/2019;1021;PAGAMENTO DE DUPLICATA REF. NF Nº  158600 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;357.4;1;158600
03/04/2019;1021;PAGAMENTO DE DUPLICATA REF. NF Nº  158601 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;200.0;1;158601
10/04/2019;1021;PAGAMENTO DE DUPLICATA REF. NF Nº  158601 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;200.0;1;158601
10/04/2019;1021;PAGAMENTO DE DUPLICATA REF. NF Nº  158600 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;357.4;1;158600
22/04/2019;1021;PAGAMENTO DE DUPLICATA REF. NF Nº  161103 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;329.5;1;161103
14/05/2019;1021;PAGAMENTO DE DUPLICATA REF. NF Nº  163726 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;357.6;1;163726
21/05/2019;1021;PAGAMENTO DE DUPLICATA REF. NF Nº  164523 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;308.5;1;164523
21/05/2019;1021;PAGAMENTO DE DUPLICATA REF. NF Nº  163726 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;357.6;1;163726
28/05/2019;1021;PAGAMENTO DE DUPLICATA REF. NF Nº  163726 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;357.6;1;163726
28/05/2019;1021;PAGAMENTO DE DUPLICATA REF. NF Nº  164523 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;308.5;1;164523
28/05/2019;1021;PAGAMENTO DE DUPLICATA REF. NF Nº  165325 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;372.5;1;165325
04/06/2019;1021;PAGAMENTO DE DUPLICATA REF. NF Nº  165325 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;372.5;1;165325
25/06/2019;1021;PAGAMENTO DE DUPLICATA REF. NF Nº  168961 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;287.5;1;168961
02/07/2019;1021;PAGAMENTO DE DUPLICATA REF. NF Nº  168961 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;287.5;1;168961
