Data;Número;Histórico;Débito
18/07/2019;1118;PAGAMENTO DE DUPLICATA REF. NF Nº  29672 FOR. JOELSON JOSE DE ASSIS ;205,00
26/07/2019;1118;PAGAMENTO DE DUPLICATA REF. NF Nº  29798 FOR. JOELSON JOSE DE ASSIS ;303,90
02/08/2019;1118;PAGAMENTO DE DUPLICATA REF. NF Nº  29929 FOR. JOELSON JOSE DE ASSIS ;234,20
16/08/2019;1118;PAGAMENTO DE DUPLICATA REF. NF Nº  30152 FOR. JOELSON JOSE DE ASSIS ;188,60
23/08/2019;1118;PAGAMENTO DE DUPLICATA REF. NF Nº  30272 FOR. JOELSON JOSE DE ASSIS ;246,10
30/08/2019;1118;PAGAMENTO DE DUPLICATA REF. NF Nº  30393 FOR. JOELSON JOSE DE ASSIS ;292,00
06/09/2019;1118;PAGAMENTO DE DUPLICATA REF. NF Nº  30508 FOR. JOELSON JOSE DE ASSIS ;189,00
12/09/2019;1118;PAGAMENTO DE DUPLICATA REF. NF Nº  30605 FOR. JOELSON JOSE DE ASSIS ;201,40
20/09/2019;1118;PAGAMENTO DE DUPLICATA REF. NF Nº  30744 FOR. JOELSON JOSE DE ASSIS ;270,00
26/09/2019;1118;PAGAMENTO DE DUPLICATA REF. NF Nº  30851 FOR. JOELSON JOSE DE ASSIS ;298,00
04/10/2019;1118;PAGAMENTO DE DUPLICATA REF. NF Nº  30979 FOR. JOELSON JOSE DE ASSIS ;204,10
11/10/2019;1118;PAGAMENTO DE DUPLICATA REF. NF Nº  31080 FOR. JOELSON JOSE DE ASSIS ;299,50
17/10/2019;1118;PAGAMENTO DE DUPLICATA REF. NF Nº  31202 FOR. JOELSON JOSE DE ASSIS ;155,40
13/12/2018;1119;PAGAMENTO À VISTA CONF NF Nº 92729  FOR. JOAO ATENCIO DE SOUSA ;170,00
15/05/2019;1119;PAGAMENTO À VISTA CONF NF Nº  30866  FOR. JOAO ATENCIO DE SOUSA ;170,00
23/07/2019;1119;PAGAMENTO À VISTA CONF NF Nº 49667  FOR. JOAO ATENCIO DE SOUSA ;136,00
10/10/2018;1125;PAGAMENTO À VISTA CONF NF Nº 4472  FOR. F M DUTRA DE OLIVEIRA ME ;420,00
22/05/2019;1125;PAGAMENTO DE DUPLICATA REF. NF Nº  5396 FOR. F M DUTRA DE OLIVEIRA ME ;986,50
17/06/2019;1125;PAGAMENTO DE DUPLICATA REF. NF Nº  5396 FOR. F M DUTRA DE OLIVEIRA ME ;986,50
28/03/2019;1131;PAGAMENTO À VISTA CONF NF Nº 716  FOR. DEIZYCLEIA FERNANDES  CAVALCANTE EIRELI ME ;1.920,00
10/05/2019;1131;PAGAMENTO À VISTA CONF NF Nº 790  FOR. DEIZYCLEIA FERNANDES  CAVALCANTE EIRELI ME ;2.640,00
31/07/2019;1131;PAGAMENTO À VISTA CONF NF Nº 913  FOR. DEIZYCLEIA FERNANDES  CAVALCANTE EIRELI ME ;2.728,01
29/09/2019;1131;PAGAMENTO À VISTA CONF NF Nº 998  FOR. DEIZYCLEIA FERNANDES  CAVALCANTE EIRELI ME ;2.160,00
01/10/2018;1135;TRANSFERÊNCIA DE SALDO PARA O PASSIVO NÃO CIRCULANTE;313.500,00
05/10/2018;1135;PAGAMENTO DE DUPLICATA REF. NF Nº  24 COM CHEQUE Nº 858931;5.500,00
05/11/2018;1135;PAGAMENTO DE DUPLICATA REF. NF Nº  24 CHEQUE Nº 858932;5.500,00
05/12/2018;1135;PAGAMENTO DE DUPLICATA REF. NF Nº  24 COM CHEQUE Nº 858933;5.500,00
05/01/2019;1135;PAGAMENTO DE DUPLICATA REF. NF Nº  24 COM CHEQUE Nº 858934;5.500,00
05/02/2019;1135;PAGAMENTO DE DUPLICATA REF. NF Nº  24 COM CHEQUE Nº 858935;5.500,00
05/03/2019;1135;PAGAMENTO DE DUPLICATA REF. NF Nº  24 COM CHEQUE Nº 858936;5.500,00
05/04/2019;1135;PAGAMENTO DE DUPLICATA REF. NF Nº  24 COM CHEQUE Nº 858937;5.500,00
05/05/2019;1135;PAGAMENTO DE DUPLICATA REF. NF Nº  24 COM CHEQUE Nº 858938;5.500,00
05/06/2019;1135;PAGAMENTO DE DUPLICATA REF. NF Nº  24 COM CHEQUE Nº 858939;5.500,00
05/07/2019;1135;PAGAMENTO DE DUPLICATA REF. NF Nº  24 COM CHEQUE Nº 858940;5.500,00
05/08/2019;1135;PAGAMENTO DE DUPLICATA REF. NF Nº  24 COM CHEQUE Nº 858941;5.500,00
05/09/2019;1135;PAGAMENTO DE DUPLICATA REF. NF Nº  24 COM CHEQUE Nº 858942;5.500,00
05/09/2019;1135;PAGAMENTO DE DUPLICATA REF. NF Nº  385 CHEQUE Nº 859191;1.900,00
05/10/2019;1135;PAGAMENTO DE DUPLICATA REF. NF Nº  24 COM CHEQUE Nº 858943;5.500,00
05/10/2019;1135;PAGAMENTO DE DUPLICATA REF. NF Nº  385 CHEQUE Nº 859192;1.900,00
05/11/2019;1135;PAGAMENTO DE DUPLICATA REF. NF Nº  24 COM CHEQUE Nº 858944;5.500,00
05/11/2019;1135;PAGAMENTO DE DUPLICATA REF. NF Nº  385 CHEQUE Nº 859193;1.900,00
20/01/2019;1137;PAGAMENTO À VISTA CONF NF Nº  380002  FOR. CNOVA COMERCIO ELETRONICO SA ;221,76
16/03/2019;1137;PAGAMENTO À VISTA CONF NF Nº 504626  FOR. CNOVA COMERCIO ELETRONICO SA ;279,90
18/04/2019;1137;PAGAMENTO À VISTA CONF NF Nº  495071  FOR. CNOVA COMERCIO ELETRONICO SA ;488,93
25/10/2018;1139;PAGAMENTO DE DUPLICATA REF. NF Nº  17130 FOR. JOSE ROBERTO BISPO DE  OLIVEIRA ME ;1.197,50
01/11/2018;1139;PAGAMENTO DE DUPLICATA REF. NF Nº  17130 FOR. JOSE ROBERTO BISPO DE  OLIVEIRA ME ;1.197,50
06/11/2018;1139;PAGAMENTO DE DUPLICATA REF. NF Nº  17206 FOR. JOSE ROBERTO BISPO DE  OLIVEIRA ME ;8.408,00
13/11/2018;1139;PAGAMENTO DE DUPLICATA REF. NF Nº  17206 FOR. JOSE ROBERTO BISPO DE  OLIVEIRA ME ;8.408,00
03/12/2018;1139;PAGAMENTO DE DUPLICATA REF. NF Nº  17694 FOR. JOSE ROBERTO BISPO DE  OLIVEIRA ME ;8.675,00
06/12/2018;1139;PAGAMENTO DE DUPLICATA REF. NF Nº  17732 FOR. JOSE ROBERTO BISPO DE  OLIVEIRA ME ;1.390,00
10/12/2018;1139;PAGAMENTO DE DUPLICATA REF. NF Nº  17694 FOR. JOSE ROBERTO BISPO DE  OLIVEIRA ME ;8.675,00
22/12/2018;1139;DEVOLUÇÃO DE COMPRAS CONF. NF.  4643 FOR. JOSE ROBERTO BISPO DE  OLIVEIRA ME ;230,00
24/12/2018;1139;PAGAMENTO DE DUPLICATA REF. NF Nº  17956 FOR. JOSE ROBERTO BISPO DE  OLIVEIRA ME ;2.510,00
02/01/2019;1139;PAGAMENTO DE DUPLICATA REF. NF Nº  17956 FOR. JOSE ROBERTO BISPO DE  OLIVEIRA ME ;2.510,00
17/01/2019;1139;PAGAMENTO DE DUPLICATA REF. NF Nº  18239 FOR. JOSE ROBERTO BISPO DE  OLIVEIRA ME ;2.855,00
04/02/2019;1139;PAGAMENTO DE DUPLICATA REF. NF Nº  18335 FOR. JOSE ROBERTO BISPO DE  OLIVEIRA ME ;6.263,33
11/02/2019;1139;PAGAMENTO DE DUPLICATA REF. NF Nº  18335 FOR. JOSE ROBERTO BISPO DE  OLIVEIRA ME ;6.263,33
18/02/2019;1139;PAGAMENTO DE DUPLICATA REF. NF Nº  18335 FOR. JOSE ROBERTO BISPO DE  OLIVEIRA ME ;6.263,33
18/02/2019;1139;DESCONTO OBTIDO CONF. NF Nº 18335  FOR. JOSE ROBERTO BISPO DE OLIVEIRA  ME ;0,01
24/04/2019;1139;PAGAMENTO DE DUPLICATA REF. NF Nº  19167 FOR. JOSE ROBERTO BISPO DE  OLIVEIRA ME ;5.190,67
02/05/2019;1139;PAGAMENTO DE DUPLICATA REF. NF Nº  19167 FOR. JOSE ROBERTO BISPO DE  OLIVEIRA ME ;5.190,66
02/05/2019;1139;PAGAMENTO DE DUPLICATA REF. NF Nº  19275 FOR. JOSE ROBERTO BISPO DE  OLIVEIRA ME ;6.606,00
06/05/2019;1139;PAGAMENTO DE DUPLICATA REF. NF Nº  19167 FOR. JOSE ROBERTO BISPO DE  OLIVEIRA ME ;5.190,67
08/05/2019;1139;PAGAMENTO DE DUPLICATA REF. NF Nº  19275 FOR. JOSE ROBERTO BISPO DE  OLIVEIRA ME ;6.606,00
21/05/2019;1139;PAGAMENTO DE DUPLICATA REF. NF Nº  19444 FOR. JOSE ROBERTO BISPO DE  OLIVEIRA ME ;2.866,66
21/05/2019;1139;PAGAMENTO DE DUPLICATA REF. NF Nº  19445 FOR. JOSE ROBERTO BISPO DE  OLIVEIRA ME ;1.500,00
28/05/2019;1139;PAGAMENTO DE DUPLICATA REF. NF Nº  19444 FOR. JOSE ROBERTO BISPO DE  OLIVEIRA ME ;2.866,67
31/05/2019;1139;PAGAMENTO DE DUPLICATA REF. NF Nº  19444 FOR. JOSE ROBERTO BISPO DE  OLIVEIRA ME ;2.866,67
24/10/2018;1142;PAGAMENTO DE DUPLICATA REF. NF Nº  795 FOR. AMENDOAS DO BRASIL EIRELI ;620,00
26/11/2018;1142;PAGAMENTO DE DUPLICATA REF. NF Nº  907 FOR. AMENDOAS DO BRASIL EIRELI ;676,00
27/12/2018;1142;PAGAMENTO DE DUPLICATA REF. NF Nº  1030 FOR. AMENDOAS DO BRASIL EIRELI ;516,00
04/02/2019;1142;PAGAMENTO DE DUPLICATA REF. NF Nº  1135 FOR. AMENDOAS DO BRASIL EIRELI ;572,00
06/03/2019;1142;PAGAMENTO DE DUPLICATA REF. NF Nº  1242 FOR. AMENDOAS DO BRASIL EIRELI ;572,00
02/04/2019;1142;PAGAMENTO DE DUPLICATA REF. NF Nº  1322 FOR. AMENDOAS DO BRASIL EIRELI ;464,00
06/05/2019;1142;PAGAMENTO DE DUPLICATA REF. NF Nº  1480 FOR. AMENDOAS DO BRASIL EIRELI ;468,00
05/06/2019;1142;PAGAMENTO DE DUPLICATA REF. NF Nº  1573 FOR. AMENDOAS DO BRASIL EIRELI ;1.056,00
09/07/2019;1142;PAGAMENTO DE DUPLICATA REF. NF Nº  1687 FOR. AMENDOAS DO BRASIL EIRELI ;204,00
12/08/2019;1142;PAGAMENTO DE DUPLICATA REF. NF Nº  1804 FOR. AMENDOAS DO BRASIL EIRELI ;728,00
16/09/2019;1142;PAGAMENTO DE DUPLICATA REF. NF Nº  1965 FOR. AMENDOAS DO BRASIL EIRELI ;698,00
21/10/2019;1142;PAGAMENTO DE DUPLICATA REF. NF Nº  2087 FOR. AMENDOAS DO BRASIL EIRELI ;364,00
09/10/2018;1146;PAGAMENTO À VISTA CONF NF Nº 4426  FOR. SERRANA COMERCIAL E LOG. LTDA  ME ;700,00
08/11/2018;1146;PAGAMENTO DE DUPLICATA REF. NF Nº  4920 FOR. SERRANA COMERCIAL E LOG.  LTDA ME ;700,00
03/12/2018;1146;PAGAMENTO DE DUPLICATA REF. NF Nº  5216 FOR. SERRANA COMERCIAL E LOG.  LTDA ME ;680,00
27/05/2019;1146;PAGAMENTO DE DUPLICATA REF. NF Nº  7554 FOR. SERRANA COMERCIAL E LOG.  LTDA ME ;640,00
30/07/2019;1146;PAGAMENTO DE DUPLICATA REF. NF Nº  8486 FOR. SERRANA COMERCIAL E LOG.  LTDA ME ;600,00
13/08/2019;1146;PAGAMENTO DE DUPLICATA REF. NF Nº  8733 FOR. SERRANA COMERCIAL E LOG.  LTDA ME ;600,00
02/09/2019;1146;PAGAMENTO DE DUPLICATA REF. NF Nº  9029 FOR. SERRANA COMERCIAL E LOG.  LTDA ME ;900,00
10/09/2019;1146;PAGAMENTO DE DUPLICATA REF. NF Nº  9151 FOR. SERRANA COMERCIAL E LOG.  LTDA ME ;600,00
23/09/2019;1146;PAGAMENTO DE DUPLICATA REF. NF Nº  9363 FOR. SERRANA COMERCIAL E LOG.  LTDA ME ;900,00
02/10/2019;1146;PAGAMENTO DE DUPLICATA REF. NF Nº  9528 FOR. SERRANA COMERCIAL E LOG.  LTDA ME ;600,00
08/10/2019;1146;PAGAMENTO DE DUPLICATA REF. NF Nº  9590 FOR. SERRANA COMERCIAL E LOG.  LTDA ME ;900,00
07/12/2018;1147;DEVOLUÇÃO DE COMPRAS CONF. NF.  4618 FOR. RONICLEI MARTINS DUARTE ;10.224,00
29/04/2019;1147;PAGAMENTO À VISTA CONF NF Nº 35 FOR.  RONICLEI MARTINS DUARTE ;16.150,20
31/05/2019;1147;PAGAMENTO À VISTA CONF NF Nº 42 FOR.  RONICLEI MARTINS DUARTE ;5.036,00
28/06/2019;1147;PAGAMENTO À VISTA CONF NF Nº 44 FOR.  RONICLEI MARTINS DUARTE ;11.216,70
11/10/2018;1151;PAGAMENTO DE DUPLICATA REF. NF Nº  150 FOR. Z VIEIRA DA SILVA PAES EIRELI  ME ;148,52
25/10/2018;1151;PAGAMENTO DE DUPLICATA REF. NF Nº  111 FOR. Z VIEIRA DA SILVA PAES EIRELI  ME ;155,74
08/11/2018;1151;PAGAMENTO DE DUPLICATA REF. NF Nº  235 FOR. Z VIEIRA DA SILVA PAES EIRELI  ME ;130,54
21/11/2018;1151;PAGAMENTO DE DUPLICATA REF. NF Nº  280 FOR. Z VIEIRA DA SILVA PAES EIRELI  ME ;186,82
04/12/2018;1151;PAGAMENTO DE DUPLICATA REF. NF Nº  320 FOR. Z VIEIRA DA SILVA PAES EIRELI  ME ;243,10
19/12/2018;1151;PAGAMENTO DE DUPLICATA REF. NF Nº  359 FOR. Z VIEIRA DA SILVA PAES EIRELI  ME ;167,64
02/01/2019;1151;PAGAMENTO DE DUPLICATA REF. NF Nº  24639 FOR. Z VIEIRA DA SILVA PAES  EIRELI ME ;239,56
16/01/2019;1151;PAGAMENTO DE DUPLICATA REF. NF Nº  24951 FOR. Z VIEIRA DA SILVA PAES  EIRELI ME ;110,16
22/01/2019;1151;PAGAMENTO DE DUPLICATA REF. NF Nº  25062 FOR. Z VIEIRA DA SILVA PAES  EIRELI ME ;167,64
13/02/2019;1151;PAGAMENTO DE DUPLICATA REF. NF Nº  25463 FOR. Z VIEIRA DA SILVA PAES  EIRELI ME ;225,12
26/02/2019;1151;PAGAMENTO DE DUPLICATA REF. NF Nº  25704 FOR. Z VIEIRA DA SILVA PAES  EIRELI ME ;225,12
12/03/2019;1151;PAGAMENTO DE DUPLICATA REF. NF Nº  25927 FOR. Z VIEIRA DA SILVA PAES  EIRELI ME ;222,72
26/03/2019;1151;PAGAMENTO DE DUPLICATA REF. NF Nº  26128 FOR. Z VIEIRA DA SILVA PAES  EIRELI ME ;213,14
23/04/2019;1151;PAGAMENTO DE DUPLICATA REF. NF Nº  26577 FOR. Z VIEIRA DA SILVA PAES  EIRELI ME ;167,64
07/05/2019;1151;PAGAMENTO DE DUPLICATA REF. NF Nº  26777 FOR. Z VIEIRA DA SILVA PAES  EIRELI ME ;222,15
22/05/2019;1151;PAGAMENTO DE DUPLICATA REF. NF Nº  27048 FOR. Z VIEIRA DA SILVA PAES  EIRELI ME ;197,43
04/06/2019;1151;PAGAMENTO DE DUPLICATA REF. NF Nº  27227 FOR. Z VIEIRA DA SILVA PAES  EIRELI ME ;390,50
02/07/2019;1151;PAGAMENTO DE DUPLICATA REF. NF Nº  27758 FOR. Z VIEIRA DA SILVA PAES  EIRELI ME ;120,06
16/07/2019;1151;PAGAMENTO DE DUPLICATA REF. NF Nº  28008 FOR. Z VIEIRA DA SILVA PAES  EIRELI ME ;198,36
30/07/2019;1151;PAGAMENTO DE DUPLICATA REF. NF Nº  28282 FOR. Z VIEIRA DA SILVA PAES  EIRELI ME ;156,60
13/08/2019;1151;PAGAMENTO DE DUPLICATA REF. NF Nº  28548 FOR. Z VIEIRA DA SILVA PAES  EIRELI ME ;245,68
27/08/2019;1151;PAGAMENTO DE DUPLICATA REF. NF Nº  28847 FOR. Z VIEIRA DA SILVA PAES  EIRELI ME ;216,80
10/09/2019;1151;PAGAMENTO DE DUPLICATA REF. NF Nº  29110 FOR. Z VIEIRA DA SILVA PAES  EIRELI ME ;223,36
24/09/2019;1151;PAGAMENTO DE DUPLICATA REF. NF Nº  29387 FOR. Z VIEIRA DA SILVA PAES  EIRELI ME ;181,60
08/10/2019;1151;PAGAMENTO DE DUPLICATA REF. NF Nº  29664 FOR. Z VIEIRA DA SILVA PAES  EIRELI ME ;261,03
21/10/2019;1151;PAGAMENTO DE DUPLICATA REF. NF Nº  29890 FOR. Z VIEIRA DA SILVA PAES  EIRELI ME ;371,27
24/10/2018;1152;PAGAMENTO DE DUPLICATA REF. NF Nº  1066 FOR. SAUL ESTRELA SOBRINHO ME ;679,50
07/01/2019;1152;PAGAMENTO DE DUPLICATA REF. NF Nº  1088 FOR. SAUL ESTRELA SOBRINHO ME ;375,70
11/02/2019;1152;PAGAMENTO DE DUPLICATA REF. NF Nº  1105 FOR. SAUL ESTRELA SOBRINHO ME ;198,00
20/03/2019;1152;PAGAMENTO DE DUPLICATA REF. NF Nº  1122 FOR. SAUL ESTRELA SOBRINHO ME ;469,80
23/05/2019;1152;PAGAMENTO DE DUPLICATA REF. NF Nº  1139 FOR. SAUL ESTRELA SOBRINHO ME ;208,25
09/10/2018;1156;PAGAMENTO DE DUPLICATA REF. NF Nº  39912 FOR. TROPICAL MASSAS IND. E  COM. LTDA ;421,77
10/10/2018;1156;PAGAMENTO DE DUPLICATA REF. NF Nº  39919 FOR. TROPICAL MASSAS IND. E  COM. LTDA ;270,24
06/02/2019;1156;PAGAMENTO DE DUPLICATA REF. NF Nº  41065 FOR. TROPICAL MASSAS IND. E  COM. LTDA ;267,35
26/08/2019;1156;PAGAMENTO DE DUPLICATA REF. NF Nº  43155 FOR. TROPICAL MASSAS IND. E  COM. LTDA ;233,93
13/05/2019;1159;PAGAMENTO DE DUPLICATA REF. NF Nº  2851 FOR. COMERCIO DE CEREAIS SAFRA  LTDA ;10.700,00
15/03/2019;1186;PAGAMENTO À VISTA CONF NF Nº 4489  FOR. C & L DOCES E VARIEDADES LTDA  ME ;150,00
25/06/2019;1186;PAGAMENTO DE DUPLICATA REF. NF Nº  4754 FOR. C & L DOCES E VARIEDADES  LTDA ME ;430,00
17/06/2019;1193;PAGAMENTO DE DUPLICATA REF. NF Nº  343 FOR. NATHANIEL OLIVEIRA MARTINS ;1.870,00
09/07/2019;1193;PAGAMENTO DE DUPLICATA REF. NF Nº  369 FOR. NATHANIEL OLIVEIRA MARTINS ;450,00
24/07/2019;1193;PAGAMENTO DE DUPLICATA REF. NF Nº  387 FOR. NATHANIEL OLIVEIRA MARTINS ;450,00
13/08/2019;1193;PAGAMENTO DE DUPLICATA REF. NF Nº  419 FOR. NATHANIEL OLIVEIRA MARTINS ;2.040,00
04/09/2019;1193;PAGAMENTO DE DUPLICATA REF. NF Nº  440 FOR. NATHANIEL OLIVEIRA MARTINS ;2.605,00
17/09/2019;1193;PAGAMENTO DE DUPLICATA REF. NF Nº  459 FOR. NATHANIEL OLIVEIRA MARTINS ;540,00
24/09/2019;1193;PAGAMENTO À VISTA CONF NF Nº 509  FOR. NATHANIEL OLIVEIRA MARTINS ;3.300,00
30/09/2019;1193;PAGAMENTO DE DUPLICATA REF. NF Nº  470 FOR. NATHANIEL OLIVEIRA MARTINS ;2.590,00
14/10/2019;1193;PAGAMENTO À VISTA CONF NF Nº 539  FOR. NATHANIEL OLIVEIRA MARTINS ;540,00
23/11/2018;1194;PAGAMENTO DE DUPLICATA REF. NF Nº  292 FOR. JR INDUSTRIA E COM. LTDA - ME ;1.512,50
28/01/2019;1194;PAGAMENTO DE DUPLICATA REF. NF Nº  461 FOR. JR INDUSTRIA E COM. LTDA - ME ;754,00
15/05/2019;1194;PAGAMENTO DE DUPLICATA REF. NF Nº  715 FOR. JR INDUSTRIA E COM. LTDA - ME ;1.847,90
05/12/2018;1201;PAGAMENTO DE DUPLICATA REF. NF Nº  505 FOR. MIKAEL ANDRADE TAVARES ;563,05
04/02/2019;1201;PAGAMENTO DE DUPLICATA REF. NF Nº  919 FOR. MIKAEL ANDRADE TAVARES ;366,84
15/05/2019;1201;PAGAMENTO DE DUPLICATA REF. NF Nº  1758 FOR. TAVARES COMERCIO DE  BEBIDAS LTDA ;479,04
16/09/2019;1201;PAGAMENTO DE DUPLICATA REF. NF Nº  3617 FOR. TAVARES COMERCIO DE  BEBIDAS LTDA ;399,00
24/10/2018;1202;PAGAMENTO DE DUPLICATA REF. NF Nº  297962 FOR. MARATA SUCOS DO  NORDESTE LTDA LAT ;179,82
30/11/2018;1202;PAGAMENTO DE DUPLICATA REF. NF Nº  302006 FOR. MARATA SUCOS DO  NORDESTE LTDA LAT ;142,73
25/02/2019;1202;PAGAMENTO DE DUPLICATA REF. NF Nº  311633 FOR. MARATA SUCOS DO  NORDESTE LTDA LAT ;101,95
29/04/2019;1202;PAGAMENTO DE DUPLICATA REF. NF Nº  903 FOR. MARATA SUCOS DO NORDESTE  LTDA LAT ;159,76
28/08/2019;1202;PAGAMENTO DE DUPLICATA REF. NF Nº  14718 FOR. MARATA SUCOS DO  NORDESTE LTDA LAT ;79,96
24/10/2018;1204;PAGAMENTO DE DUPLICATA REF. NF Nº  412274 FOR. JAV INDUSTRIA DE  ALIMENTOS LTDA ;1.117,23
24/10/2018;1204;PAGAMENTO DE DUPLICATA REF. NF Nº  412274 FOR. JAV INDUSTRIA DE  ALIMENTOS LTDA ;659,52
30/11/2018;1204;PAGAMENTO DE DUPLICATA REF. NF Nº  421104 FOR. JAV INDUSTRIA DE  ALIMENTOS LTDA ;760,98
30/11/2018;1204;PAGAMENTO DE DUPLICATA REF. NF Nº  421104 FOR. JAV INDUSTRIA DE  ALIMENTOS LTDA ;791,42
07/01/2019;1204;PAGAMENTO DE DUPLICATA REF. NF Nº  428301 FOR. JAV INDUSTRIA DE  ALIMENTOS LTDA ;466,78
07/01/2019;1204;PAGAMENTO DE DUPLICATA REF. NF Nº  428301 FOR. JAV INDUSTRIA DE  ALIMENTOS LTDA ;152,47
25/01/2019;1204;PAGAMENTO DE DUPLICATA REF. NF Nº  434125 FOR. JAV INDUSTRIA DE  ALIMENTOS LTDA ;154,24
25/01/2019;1204;PAGAMENTO DE DUPLICATA REF. NF Nº  434125 FOR. JAV INDUSTRIA DE  ALIMENTOS LTDA ;1.319,04
25/02/2019;1204;PAGAMENTO DE DUPLICATA REF. NF Nº  438887 FOR. JAV INDUSTRIA DE  ALIMENTOS LTDA ;987,16
26/03/2019;1204;PAGAMENTO DE DUPLICATA REF. NF Nº  445068 FOR. JAV INDUSTRIA DE  ALIMENTOS LTDA ;3.473,84
26/03/2019;1204;PAGAMENTO DE DUPLICATA REF. NF Nº  445068 FOR. JAV INDUSTRIA DE  ALIMENTOS LTDA ;508,27
26/03/2019;1204;DESCONTO OBTIDO CONF. NF Nº 445068  FOR. JAV INDUSTRIA DE ALIMENTOS  LTDA ;0,01
28/03/2019;1204;PAGAMENTO DE DUPLICATA REF. NF Nº  445844 FOR. JAV INDUSTRIA DE  ALIMENTOS LTDA ;36,67
29/04/2019;1204;PAGAMENTO DE DUPLICATA REF. NF Nº  1874 FOR. JAV INDUSTRIA DE ALIMENTOS  LTDA ;192,80
29/04/2019;1204;PAGAMENTO DE DUPLICATA REF. NF Nº  1873 FOR. JAV INDUSTRIA DE ALIMENTOS  LTDA ;288,80
05/06/2019;1204;PAGAMENTO DE DUPLICATA REF. NF Nº  9184 FOR. JAV INDUSTRIA DE ALIMENTOS  LTDA ;348,27
05/06/2019;1204;PAGAMENTO DE DUPLICATA REF. NF Nº  9184 FOR. JAV INDUSTRIA DE ALIMENTOS  LTDA ;1.270,65
25/06/2019;1204;PAGAMENTO DE DUPLICATA REF. NF Nº  13355 FOR. JAV INDUSTRIA DE  ALIMENTOS LTDA ;747,76
25/06/2019;1204;PAGAMENTO DE DUPLICATA REF. NF Nº  13355 FOR. JAV INDUSTRIA DE  ALIMENTOS LTDA ;762,39
06/08/2019;1204;PAGAMENTO DE DUPLICATA REF. NF Nº  22636 FOR. JAV INDUSTRIA DE  ALIMENTOS LTDA ;1.282,17
28/08/2019;1204;PAGAMENTO DE DUPLICATA REF. NF Nº  28454 FOR. JAV INDUSTRIA DE  ALIMENTOS LTDA ;338,62
28/08/2019;1204;PAGAMENTO DE DUPLICATA REF. NF Nº  28454 FOR. JAV INDUSTRIA DE  ALIMENTOS LTDA ;254,12
28/08/2019;1204;PAGAMENTO DE DUPLICATA REF. NF Nº  28453 FOR. JAV INDUSTRIA DE  ALIMENTOS LTDA ;667,36
30/09/2019;1204;PAGAMENTO DE DUPLICATA REF. NF Nº  35815 FOR. JAV INDUSTRIA DE  ALIMENTOS LTDA ;294,69
30/09/2019;1204;PAGAMENTO DE DUPLICATA REF. NF Nº  35815 FOR. JAV INDUSTRIA DE  ALIMENTOS LTDA ;762,40
30/09/2019;1204;DESCONTO OBTIDO CONF. NF Nº 35815  FOR. JAV INDUSTRIA DE ALIMENTOS  LTDA ;0,02
28/10/2019;1204;PAGAMENTO DE DUPLICATA REF. NF Nº  42033 FOR. JAV INDUSTRIA DE  ALIMENTOS LTDA ;1.174,50
28/10/2019;1204;PAGAMENTO DE DUPLICATA REF. NF Nº  42033 FOR. JAV INDUSTRIA DE  ALIMENTOS LTDA ;254,12
30/11/2018;1205;PAGAMENTO DE DUPLICATA REF. NF Nº  563960 FOR. INDUSTRIAS ALIMENTICIAS  MARATA LTDA ;91,62
04/01/2019;1205;PAGAMENTO DE DUPLICATA REF. NF Nº  568237 FOR. INDUSTRIAS ALIMENTICIAS  MARATA LTDA ;3.097,50
25/01/2019;1205;PAGAMENTO DE DUPLICATA REF. NF Nº  572706 FOR. INDUSTRIAS ALIMENTICIAS  MARATA LTDA ;28,09
25/03/2019;1205;PAGAMENTO DE DUPLICATA REF. NF Nº  579660 FOR. INDUSTRIAS ALIMENTICIAS  MARATA LTDA ;2.124,71
30/04/2019;1205;PAGAMENTO DE DUPLICATA REF. NF Nº  1389 FOR. INDUSTRIAS ALIMENTICIAS  MARATA LTDA ;28,09
25/06/2019;1205;PAGAMENTO DE DUPLICATA REF. NF Nº  8254 FOR. INDUSTRIAS ALIMENTICIAS  MARATA LTDA ;3.085,31
30/09/2019;1205;PAGAMENTO DE DUPLICATA REF. NF Nº  22516 FOR. INDUSTRIAS ALIMENTICIAS  MARATA LTDA ;3.300,00
30/11/2018;1206;PAGAMENTO DE DUPLICATA REF. NF Nº  431717 FOR. I V L INDUSTRIAS VIEIRA  LTDA ;190,67
25/01/2019;1206;PAGAMENTO DE DUPLICATA REF. NF Nº  439628 FOR. I V L INDUSTRIAS VIEIRA  LTDA ;267,60
25/02/2019;1206;PAGAMENTO DE DUPLICATA REF. NF Nº  442523 FOR. I V L INDUSTRIAS VIEIRA  LTDA ;171,04
26/03/2019;1206;PAGAMENTO DE DUPLICATA REF. NF Nº  445958 FOR. I V L INDUSTRIAS VIEIRA  LTDA ;138,14
30/04/2019;1206;PAGAMENTO DE DUPLICATA REF. NF Nº  1020 FOR. I V L INDUSTRIAS VIEIRA LTDA ;348,30
25/06/2019;1206;PAGAMENTO DE DUPLICATA REF. NF Nº  6170 FOR. I V L INDUSTRIAS VIEIRA LTDA ;546,35
06/08/2019;1206;PAGAMENTO DE DUPLICATA REF. NF Nº  9994 FOR. I V L INDUSTRIAS VIEIRA LTDA ;285,62
28/10/2019;1206;PAGAMENTO DE DUPLICATA REF. NF Nº  18165 FOR. I V L INDUSTRIAS VIEIRA LTDA ;116,62
